Sport, Unbroken," technically sound but emotionally thin
"
Sport, Unbroken," First half superb - last half not
"
Thriller, Leave This World Behind," Thin soup, indeed.
"
Thriller, Leave This World Behind," A Sleepfest Filled with Plot Holes
"
Thriller, Leave This World Behind," What?
"
Thriller, Leave This World Behind," Oh the calamity!
"
Thriller, Leave This World Behind," Great Film for those who have a case of Mr Robot Nostalgia
"
Thriller, Leave This World Behind," The Apocalypse Through the Current World Lens
"
Thriller, Leave This World Behind," Leave your sanity behind
"
Thriller, Leave This World Behind," Leave This Movie Behind
"
Thriller, Leave This World Behind," Horrible, mess of a movie
"
Thriller, Leave This World Behind," Goes Nowhere
"
Thriller, Animal," Such a shame for even animals to name this movie
"
Thriller, Animal," Probably the worst movie I've ever seen
"
Thriller, Animal," It was embarrassing to watch the movie after a point.
"
Thriller, Animal," Worst ever movie!
"
Thriller, Animal," Disappointing
"
Thriller, Animal," Toxic
"
Thriller, Animal," This garbage glorifies school shooting enough said
"
Thriller, Animal," This Animal is exceptionally brilliant but needs a team of psychologists to cure him
"
Thriller, Animal," Absolute wild animal
"
Thriller, Animal," Animal without teeth
"
Thriller, Saltburn," Derivative, but with a twist
"
Thriller, Saltburn," Twisted yet enchanting
"
Thriller, Saltburn," Saltburn delivers on every level, a captivating film.
"
Thriller, Saltburn," Oliver Quick & The Dead
"
Thriller, Saltburn," Vastly Overrated, Obvious and Focused on Shock Value
"
Thriller, Saltburn," An artful disappointment
"
Thriller, Saltburn," Below average in every aspect
"
Thriller, Saltburn," Murky pretentious derivative mess
"
Thriller, Saltburn," Not for the squeamish
"
Thriller, Saltburn," Barry Keoghan!
"
Thriller, The Hunger Games: The Ballad of Songbirds and Snakes," Long, Boring and not needed.
"
Thriller, The Hunger Games: The Ballad of Songbirds and Snakes," This installment is the weakest in the series and a significant letdown
"
Thriller, The Hunger Games: The Ballad of Songbirds and Snakes," Not On Par
"
Thriller, The Hunger Games: The Ballad of Songbirds and Snakes," Welcome to the 10th Annual Boring Games... I mean Hunger Games
"
Thriller, The Hunger Games: The Ballad of Songbirds and Snakes," Pleasantly Surprised
"
Thriller, The Hunger Games: The Ballad of Songbirds and Snakes," A sure misfire!
"
Thriller, The Hunger Games: The Ballad of Songbirds and Snakes," Prequel that tries to show some of the history of the fictional world, but remains somewhat unnecessary.
"
Thriller, The Hunger Games: The Ballad of Songbirds and Snakes," This certainly does not catch fire.
"
Thriller, The Hunger Games: The Ballad of Songbirds and Snakes," Disappointment
"
Thriller, The Hunger Games: The Ballad of Songbirds and Snakes," Ballad, Or Crass Karaoke?
"
Thriller, Thanksgiving," For a modern-day slasher, it doesn't get much more enjoyable than this
"
Thriller, Thanksgiving," Not sure what people are watching
"
Thriller, Thanksgiving," I never envisioned this film being so good
"
Thriller, Thanksgiving," Super Fun
"
Thriller, Thanksgiving," It's like Halloween is still going on.
"
Thriller, Thanksgiving," I'm at a loss
"
Thriller, Thanksgiving," Slightly like terrifier and Halloween Kills. Pretty good. And technically better than the 2011 'Hobo With a Shotgun' film.
"
Thriller, Thanksgiving," There's something wrong about this one
"
Thriller, Thanksgiving," Bad
"
Thriller, Thanksgiving," The Year's Biggest Turkey
"
Thriller, Silent Night," Somber, boring, cliche after cliche - Total Dud
"
Thriller, Silent Night," No dialog absolutely ruins this film, among other things
"
Thriller, Silent Night," Not impressed. Pretty action visuals, but severely lacking in real thrill and credibility
"
Thriller, Silent Night," Mute. Pause. Hit. Repeat.
"
Thriller, Silent Night," An unfortunate misfire
"
Thriller, Silent Night," No dialog.
"
Thriller, Silent Night," Subverting Your Expectations (for the worse)
"
Thriller, Silent Night," This is not up to John Woo's talent, and left me very dissatisfied.
"
Thriller, Silent Night," Holy plot armor and infinite ammo with aim assist, Batman.
"
Thriller, Silent Night," I can't stay silent!
"
Thriller, Finestkind," Watch it with the right mindset
"
Thriller, Finestkind," Better than reviews and metacritic say
"
Thriller, Finestkind," More than decent
"
Thriller, Finestkind," Stellar performance by Tommy Lee Jones, but that is about the only real positive this movie has to offer
"
Thriller, Finestkind," It's like two movies in one...
"
Thriller, Finestkind," From harmlessly boring to offendingly bad
"
Thriller, Finestkind," Disappointingly superficial, clichéd macho-drama guff
"
Thriller, Finestkind," Terrible Movie
"
Thriller, Finestkind," A slow burner for sure, but gradually becomes an incredible emotional ride
"
Thriller, Finestkind," OMG this was painful
"
Thriller, The Creator," The Creator uses its budget masterfully, but it's not without its problems
"
Thriller, The Creator," Lots of stuff happend then it ended
"
Thriller, The Creator," Typical and formulaic
"
Thriller, The Creator," Stunning visuals/Garbage Script
"
Thriller, The Creator," The Creator is a modernized take on the Blade Runner formula that falls short of greatness due to a missing element
"
Thriller, The Creator," State of the art effects, but more holes than Swiss cheese
"
Thriller, The Creator," Good but a touch underwhelming
"
Thriller, The Creator," Average at best
"
Thriller, The Creator," Cinematography saved this film from a horrific storyline and cast
"
Thriller, The Creator," visually impressive yet narratively flawed film
"
Thriller, Die Hard," It can't be bettered
"
Thriller, Die Hard," Now I Have a Machine Gun, Ho-Ho-Ho
"
Thriller, Die Hard," Not only the best of the Die Hard franchise but one of the best movies of the action genre
"
Thriller, Die Hard," THE best action flick ever !
"
Thriller, Die Hard," ""Welcome to the party, pal!""
"
Thriller, Die Hard," Influential and revolutionary action movie that redefined its genre
"
Thriller, Die Hard," Ladies and gentleman, Mr.Bruce Willis, Movie Star
"
Thriller, Die Hard," Iconic Action
"
Thriller, Die Hard," Wham Bam Action Classic
"
Thriller, Die Hard," You'll ""Die Hard"" with this action-lover's action movie
"
Thriller, Violent Night," Better than I expected, in the Die Hard field.
"
Thriller, Violent Night," This Santa Dies Hard
"
Thriller, Violent Night," Exactly what you'd expect.
"
Thriller, Violent Night," Die Hard Santa
"
Thriller, Violent Night," Brutal delight
"
Thriller, Violent Night," Violent Night is a modern Christmas classic!
"
Thriller, Violent Night," Definetely how I like to start the season.
"
Thriller, Violent Night," Great execution of a beautiful idea
"
Thriller, Violent Night," Die Hard meets Bad Santa meets The Christmas Chronicles.
"
Thriller, Violent Night," A fun Christmas movie for the entire age-appropriate family.
"
Thriller, Salaar," A Dinosaur which barely breaks the ice
"
Thriller, Salaar," Salaar: A Prolonged Odyssey with Moments of Attraction
"
Thriller, Salaar," A Hollow Spectacle
"
Thriller, Salaar," * Film Injected with Over Mass Elevation but not having enough impact for the goosebumps
"
Thriller, Salaar," A good comeback for Prabhas.
"
Thriller, Salaar," Amazing thriller and full action packed entertainment delivered by Salaar
"
Thriller, Salaar," Slowaar part 1
"
Thriller, Salaar," Blockbuster🔥🔥🔥
"
Thriller, Salaar," It's misfire this time
"
Thriller, Salaar," Loong & booring
"
Thriller, Anatomy of a Fall," Chilling
"
Thriller, Anatomy of a Fall," A (crime?) drama of the finest quality! [+83%]
"
Thriller, Anatomy of a Fall," A deep yet entertaining take on the courtroom drama
"
Thriller, Anatomy of a Fall," Anatomy of a Fall
"
Thriller, Anatomy of a Fall," Remarkable
"
Thriller, Anatomy of a Fall," Sandra Hüller and Milo Machado Graner give stunning performances
"
Thriller, Anatomy of a Fall," More than one Truth
"
Thriller, Anatomy of a Fall," A Plunging Composition...
"
Thriller, Anatomy of a Fall," The legal drama I've been waiting for
"
Thriller, Anatomy of a Fall," Perfectly executed courtroom thriller mystery
"
Thriller, The Killer," Great looking, but dull as dishwater.
"
Thriller, The Killer," Plot-Lovers Will Need To Look Elsewhere
"
Thriller, The Killer," Average
"
Thriller, The Killer," ""If you are unable to endure boredom, this work is not for you.""
"
Thriller, The Killer," Boring movie that's more style over substance
"
Thriller, The Killer," Incredibly slow, predictable and nothing out of the ordinary.
"
Thriller, The Killer," It's...fine?
"
Thriller, The Killer," Dreary
"
Thriller, The Killer," Something 's missing
"
Thriller, The Killer," An assassin you've not seen before from a great director.
"
Thriller, The Hunger Games," Perspective from a VERY senior citizen
"
Thriller, The Hunger Games," Silent Thrills
"
Thriller, The Hunger Games," Well, it's no Battle Royale...
"
Thriller, The Hunger Games," Not quite the Battle Royale
"
Thriller, The Hunger Games," Battle Royale with cheese
"
Thriller, The Hunger Games," There can only be one winner of the game
"
Thriller, The Hunger Games," Surprisingly safe and sanitised – lacks the horror, satire and commentary it could and should have had
"
Thriller, The Hunger Games," Nice adaption from the book, but...
"
Thriller, The Hunger Games," A true game-changer for movies aimed at teens.
"
Thriller, The Hunger Games," I did NOT read the books and still enjoyed the film
"
Thriller, X," Ti West's exploitation mash-up
"
Thriller, X," Nice old-fashioned horror-flick with some hefty gore.
"
Thriller, X," What a great disappointment ...
"
Thriller, X," X
"
Thriller, X," Strange, heartfelt, classic slasher
"
Thriller, X," Nothing new here, but nothing bad either
"
Thriller, X," Fails at every level
"
Thriller, X," A Fun, Classically Styled Slasher
"
Thriller, X," A real yawner
"
Thriller, X," Worth a watch
"
Thriller, Five Nights at Freddy's," A Good Time!
"
Thriller, Five Nights at Freddy's," Not as good as I'd hoped, but I still enjoyed it.
"
Thriller, Five Nights at Freddy's," 9/10 for looks - 3/10 for screenplay
"
Thriller, Five Nights at Freddy's," Fantastic Visuals, Wafer-Thin Story
"
Thriller, Five Nights at Freddy's," Had so much potential!
"
Thriller, Five Nights at Freddy's," Nothing really special
"
Thriller, Five Nights at Freddy's," It's for the fans, to have a good time
"
Thriller, Five Nights at Freddy's," Massive script issues
"
Thriller, Five Nights at Freddy's," For the Fans
"
Thriller, Five Nights at Freddy's," Too childish for adults, too mature for children
"
Thriller, A Haunting in Venice," A good adaptation of a tricky book.
"
Thriller, A Haunting in Venice," A Haunting In Venice
"
Thriller, A Haunting in Venice," Best of the three
"
Thriller, A Haunting in Venice," SUPER FUN!
"
Thriller, A Haunting in Venice," Ken really does love his Dutch angles
"
Thriller, A Haunting in Venice," If You Liked Orient Express and Death on the Nile this won't disappoint
"
Thriller, A Haunting in Venice," Dark and brooding ho hum plot
"
Thriller, A Haunting in Venice," Branagh's best Poirot film yet
"
Thriller, A Haunting in Venice," Tormenting in Venice...
"
Thriller, A Haunting in Venice," bizarre camerawork
"
Thriller, Mission: Impossible - Dead Reckoning Part One," Mission: Impossible - Dead Reckoning (Part One) boasts some of cinema's most stunning stunt work, but it came at the cost of character development and a solid story.
"
Thriller, Mission: Impossible - Dead Reckoning Part One," A Mindless Scour to the Series
"
Thriller, Mission: Impossible - Dead Reckoning Part One," Very disappointing
"
Thriller, Mission: Impossible - Dead Reckoning Part One," Your high expectations will get a beating...
"
Thriller, Mission: Impossible - Dead Reckoning Part One," Tom Cruise just gets it...
"
Thriller, Mission: Impossible - Dead Reckoning Part One," Best franchise currently going
"
Thriller, Mission: Impossible - Dead Reckoning Part One," Tom still The King
"
Thriller, Mission: Impossible - Dead Reckoning Part One," I think Tom Cruse may have single handily saved movie theatres.
"
Thriller, Mission: Impossible - Dead Reckoning Part One," Production values are good, everything else stinks
"
Thriller, Mission: Impossible - Dead Reckoning Part One," I wanted to love it but...
"
Thriller, The Batman," DETECTIVE BATMAN AT ITS PEAK!
"
Thriller, The Batman," Not For Everyone
"
Thriller, The Batman," Heavy going, but rewarding, until the ending.
"
Thriller, The Batman," Perhaps not the definitive version, but definitely a worthwhile take
"
Thriller, The Batman," The Batman Is A Hell Of A Movie
"
Thriller, The Batman," The try-hard Batman movie
"
Thriller, The Batman," A good Batman movie
"
Thriller, The Batman," The Disappointing Batman
"
Thriller, The Batman," Reeves' even Darker Knight scores in all the right places.
"
Thriller, The Batman," The Emo Batman
"
Thriller, Talk to Me," One of the best horror films I've seen in a while!
"
Thriller, Talk to Me," The hand of pure evil.
"
Thriller, Talk to Me," I Feel Sick.
"
Thriller, Talk to Me," A mix of amazing and not so good
"
Thriller, Talk to Me," Talk to the Hand
"
Thriller, Talk to Me," Great premise, subpar execution.
"
Thriller, Talk to Me," Didn't quite hit the mark
"
Thriller, Talk to Me," Was rooting for the hand.
"
Thriller, Talk to Me," Insufferable Teens summon Demons Episode 284
"
Thriller, Talk to Me," Does Not Talk to Me
"
Thriller, Beverly Hills Cop," Eddie Murphy at the peak of his career
"
Thriller, Beverly Hills Cop," The heat is on - indeed!
"
Thriller, Beverly Hills Cop," Great star vehicle for Eddie Murphy
"
Thriller, Beverly Hills Cop," Action pace and comedy by a magnificent Eddie Murphy
"
Thriller, Beverly Hills Cop," Beverly Hills Tops
"
Thriller, Beverly Hills Cop," Ultra-Slick and Ultra-Cool.
"
Thriller, Beverly Hills Cop," Far better than expected!
"
Thriller, Beverly Hills Cop," Murphy's best role - a unique fish-out-of-water comedy!
"
Thriller, Beverly Hills Cop," Funniest combination of bananas and tail pipes in cinematic history...!
"
Thriller, Beverly Hills Cop," Beverly Hills Cop is the best classic Action comedy film from the 80's
"
Thriller, The Kitchen," Great modern British film
"
Thriller, The Kitchen," Great modern British film
"
Thriller, The Retirement Plan," A completely wasted opportunity
"
Thriller, The Retirement Plan," A streaming movie shown in theaters
"
Thriller, The Retirement Plan," Bad, really bad. Bargin Bin Bad.
"
Thriller, The Retirement Plan," Seriously Silly
"
Thriller, The Retirement Plan," Aptly named movie: a bunch of actors going for a paycheck
"
Thriller, The Retirement Plan," Great story, poor execution, which is perfect for a Nicolas Cage film
"
Thriller, The Retirement Plan," Paycheck Film for Everyone Involved
"
Thriller, The Retirement Plan," There is no need for you to watch this movie
"
Thriller, The Retirement Plan," basic B
"
Thriller, The Retirement Plan," A decent one time watch
"
Thriller, Reptile," Starts out like any other average detective, but slowly increases in suspense and thrill.
"
Thriller, Reptile," Maybe a little too escoteric for a mass audience but an excellent thriller nevertheless.
"
Thriller, Reptile," Neo-Noir From ""Netflix"" & Benicio del Toro...Gritty Dark Character Driven Detective Story
"
Thriller, Reptile," Complex moody thriller of True detective genre
"
Thriller, Reptile," An intelligent mystery
"
Thriller, Reptile," A decent debut from director Grant Singer that strives to be this year's Gone Baby Gone or Prisoners that while intriguing feels like it's missing something
"
Thriller, Reptile," Satisfying, surprisingly so
"
Thriller, Reptile," How can Del Toro do any wrong
"
Thriller, Reptile," Excellent slow burn crime thriller
"
Thriller, Reptile," Gripping Thriller
"
Thriller, The Hunger Games: Catching Fire," Best in the series
"
Thriller, The Hunger Games: Catching Fire," This one stands above the others.
"
Thriller, The Hunger Games: Catching Fire," How to Do a Sequel Right
"
Thriller, The Hunger Games: Catching Fire," Getting Things Right
"
Thriller, The Hunger Games: Catching Fire," This movie is long, but it doesn't feel watered down or stretched out
"
Thriller, The Hunger Games: Catching Fire," The Definition of a Good Sequel
"
Thriller, The Hunger Games: Catching Fire," A lot better than the 1!
"
Thriller, The Hunger Games: Catching Fire," It's Not Battle Royale Because It's Not Supposed To Be
"
Thriller, The Hunger Games: Catching Fire," If you loved the first one, you'll love this one...
"
Thriller, The Hunger Games: Catching Fire," A Surprisingly Good Movie That Surpasses It's Predecessor In Every Way
"
Thriller, John Wick: Chapter 4," What a pointless film
"
Thriller, John Wick: Chapter 4," I was rolling my eyes the whole time... all 3 hours...
"
Thriller, John Wick: Chapter 4," John Wick became the parody of himself. The true identity of this franchise is completely lost.
"
Thriller, John Wick: Chapter 4," Am I missing something here?
"
Thriller, John Wick: Chapter 4," Disappointed.
"
Thriller, John Wick: Chapter 4," Ridiculous, boring and pathetic...
"
Thriller, John Wick: Chapter 4," How Can Anyone Choose to Watch Marvel Over This?
"
Thriller, John Wick: Chapter 4," A new standard has been set for fight scenes
"
Thriller, John Wick: Chapter 4," Yeah
"
Thriller, John Wick: Chapter 4," While the Wick franchise has already solidified itself one of the best in the action genre, this massive film is the most spectacular entry of the genre in 30 years.
"
Thriller, Gone Baby Gone," Will Keep You Debating On What Is Truly Right
"
Thriller, Gone Baby Gone," When Keeping It Real Goes Right
"
Thriller, Gone Baby Gone," A masterpiece
"
Thriller, Gone Baby Gone," See it before it's gone, baby, gone!
"
Thriller, Gone Baby Gone," Gone but Never Forgotten
"
Thriller, Gone Baby Gone," Often, doing the right thing isn't so simple.
"
Thriller, Gone Baby Gone," One of the Year's Best
"
Thriller, Gone Baby Gone," Great Baby Great
"
Thriller, Gone Baby Gone," Flawed film with a great deal of promise
"
Thriller, Gone Baby Gone," the truth essence
"
Thriller, Fast Charlie," More than a cliche
"
Thriller, Fast Charlie," An excellent Brosnan/Noyce Indie film - inventive action that pulls you in....
"
Thriller, Fast Charlie," Unexpectedly funny AND moving.
"
Thriller, Fast Charlie," Didn't expect the humor!
"
Thriller, Fast Charlie," Brilliant Cast
"
Thriller, Fast Charlie," Fantastic!
"
Thriller, Fast Charlie," Highly recommend for multiple reasons!
"
Thriller, Fast Charlie," Honestly pretty awesome
"
Thriller, Fast Charlie," Fun Movie, great acting
"
Thriller, Fast Charlie," WOW - the cinematography!
"
Thriller, The Dark Knight," The Dark Knight
"
Thriller, The Dark Knight," A Batman Of Shakesperean Proportions
"
Thriller, The Dark Knight," Heath Ledger's Dark and Brilliant Swan Song
"
Thriller, The Dark Knight," This town deserves a better class of criminal!
"
Thriller, The Dark Knight," Watch the IMAX version if you can
"
Thriller, The Dark Knight," MASTERPIECE
"
Thriller, The Dark Knight," Surpasses ""Begins"" in every aspect!!!
"
Thriller, The Dark Knight," Heath Ledger
"
Thriller, The Dark Knight," Heath Ledger makes this great
"
Thriller, The Dark Knight," Christopher Nolan back at it again.
"
Thriller, The Equalizer 3," One thing that never fails: Denzel is so damn cool
"
Thriller, The Equalizer 3," Tickets are Bought For The Butt-Kicking, But You Also Get Beautiful Scenery
"
Thriller, The Equalizer 3," Better than I expected. Glorious scenery.
"
Thriller, The Equalizer 3," Really good trilogy closer
"
Thriller, The Equalizer 3," The first movie was better, but this one is better than the sequel.
"
Thriller, The Equalizer 3," Disappointing
"
Thriller, The Equalizer 3," Washington continues to excel and astound in his signature role for a well executed franchise.
"
Thriller, The Equalizer 3," Wearing Out
"
Thriller, The Equalizer 3," A Cinematic Cocktail of Stylish Action and Unyielding Charisma!
"
Thriller, The Equalizer 3," Disappointing finale
"
Thriller, Fast X," Excruciatingly Awful
"
Thriller, Fast X," The worst one yet.
"
Thriller, Fast X," What Happened?
"
Thriller, Fast X," Fast X
"
Thriller, Fast X," They need to stop
"
Thriller, Fast X," I literally thought this was a parody skit off of SNL!
"
Thriller, Fast X," Void In between car action
"
Thriller, Fast X," its comically bad
"
Thriller, Fast X," Toretto just started playing Rocket League in the middle of Italy.
"
Thriller, Fast X," When ""Avengers"" meets ""Fast and the furious"" everything goes wrong
"
Thriller, Blade Runner 2049," Jaw dropping and richly rewarding...well worth running with
"
Thriller, Blade Runner 2049," Slow and beautiful
"
Thriller, Blade Runner 2049," pure cinema
"
Thriller, Blade Runner 2049," As Beautiful and Intriguing as Tears in Rain...
"
Thriller, Blade Runner 2049," I watched Ana de Armas glitter in the dark near the Tannhäuser Gate
"
Thriller, Blade Runner 2049," Intriguing and engaging
"
Thriller, Blade Runner 2049," A phenomenal sequel
"
Thriller, Blade Runner 2049," A masterpiece of science fiction and possibly one of the greatest sequels ever made
"
Thriller, Blade Runner 2049," Excellent, Intellectual Science Fiction
"
Thriller, Blade Runner 2049," Beautiful Atmosphere and an Interesting Mystery Help Blade Runner 2049 Continue a Classic Story
"
Thriller, Blue Beetle," Disappointing
"
Thriller, Blue Beetle," Shellacing...
"
Thriller, Blue Beetle," Boring. Generic. Unimaginative. Rubbish Robocop.
"
Thriller, Blue Beetle," Ok Performances But A Predictable And Unoriginal Story And Also Boring Action And Uninteresting Villain
"
Thriller, Blue Beetle," A real flop.
"
Thriller, Blue Beetle," Operation Cloneland
"
Thriller, Blue Beetle," Childish as Teletubbies meets Henry Danger
"
Thriller, Blue Beetle," CHILDISH NONSENSE
"
Thriller, Blue Beetle," Awful dialog full of bad exposition and a paper thin plot
"
Thriller, Blue Beetle," A True Masterpiece...if It Had Come Out 20 Years Earlier
"
Thriller, Jawan," Junk, trash of a story and bad editing
"
Thriller, Jawan," Mediocre film in slow motion
"
Thriller, Jawan," Exaggeration galore !!
"
Thriller, Jawan," If you are looking for a good movie, keep looking......
"
Thriller, Jawan," S R K
"
Thriller, Jawan," What a letdown!! One of the worst of this or any other year.
"
Thriller, Jawan," incredibly poor attempt at film-making
"
Thriller, Jawan," Terrible film
"
Thriller, Jawan," Laughable film
"
Thriller, Jawan," Era of King khan!
"
Thriller, Pearl," Twisted, poignant, and macabre by turns
"
Thriller, Pearl," Pearl might not be a star but Mia Goth certainly is!
"
Thriller, Pearl," The complexity of insanity
"
Thriller, Pearl," There's things to like about this movie and components that dragged and was overdone
"
Thriller, Pearl," Very enjoyable.
"
Thriller, Pearl," Weird hidden gem
"
Thriller, Pearl," Mia Goth's performance is one for the ages
"
Thriller, Pearl," A Pearl Leaves Her Shell Behind...
"
Thriller, Pearl," West and Goth murderous psychological gold.
"
Thriller, Pearl," Mia Goth Deserves to Win an Award for her Phenomenal Performance as the Psychotic Pearl!!!
"
Thriller, Tiger 3," Swing and Miss
"
Thriller, Tiger 3," Why Manish sharma why?
"
Thriller, Tiger 3," Torture
"
Thriller, Tiger 3," Weakest YRF Spy universe
"
Thriller, Tiger 3," Disappointing, bad performance & Story
"
Thriller, Tiger 3," Tiger 3 brings in massive action sequences failing to bring emotions to the screen.
"
Thriller, Tiger 3," Don't expect too much
"
Thriller, Tiger 3," Cameo & Post Credit is only Good thing!
"
Thriller, Tiger 3," Cliché
"
Thriller, Tiger 3," Nothing New!
"
Thriller, Sound of Freedom," Shaker
"
Thriller, Sound of Freedom," Powerful & Important
"
Thriller, Sound of Freedom," Powerful
"
Thriller, Sound of Freedom," I don't want to believe it, but I do.
"
Thriller, Sound of Freedom," A fantastic movie that I'll never watch again
"
Thriller, Sound of Freedom," Do You Hear That?
"
Thriller, Sound of Freedom," So heartbreaking and powerful
"
Thriller, Sound of Freedom," Go see it!
"
Thriller, Sound of Freedom," Addresses a Difficult Topic in an Powerful Way
"
Thriller, Sound of Freedom," Don't be afraid to see this.
"
Thriller, Eileen," All the pieces of a good film are there, they just need some tweaking
"
Thriller, Eileen," Eileen
"
Thriller, Eileen," ""I have my own ideas"" emotionally brutal, slow burn Film Noir is a near classic character study
"
Thriller, Eileen," Femmes Fatale
"
Thriller, Eileen," Great Setup, But Incomplete
"
Thriller, Eileen," Too-ra-loo-ra Too-ra-loo-rye-ay...
"
Thriller, Eileen," Christmas noir
"
Thriller, Eileen," Not One Meaningful Or Compelling Character/Theme Present Here
"
Thriller, Eileen," Moments of Intrigue Buried in a So-So Script
"
Thriller, Eileen," Interesting Slow-Burn Psychological Thriller
"
Thriller, Die Hard 2," Die Hard 2 is my all time personal favorite Action film an underrated
"
Thriller, Die Hard 2," A Total Thrill Ride
"
Thriller, Die Hard 2," Good action film - but no where near the original
"
Thriller, Die Hard 2," It's No Die Hard 1...
"
Thriller, Die Hard 2," Dying Just Got That Little Harder!
"
Thriller, Die Hard 2," A strong follow-up to the original
"
Thriller, Die Hard 2," A solid sequel
"
Thriller, Die Hard 2," Die Silly
"
Thriller, Die Hard 2," McClane is at it again
"
Thriller, Die Hard 2," You can't get too much of a good thing
"
Thriller, Jack Reacher," Jack Reacher is an entertaining throwback
"
Thriller, Jack Reacher," Targets
"
Thriller, Jack Reacher," Great film.
"
Thriller, Jack Reacher," Very enjoyable film, with a few drawbacks but also a number of strengths
"
Thriller, Jack Reacher," Good Thriller with a Good Mystery
"
Thriller, Jack Reacher," Watch this film
"
Thriller, Jack Reacher," Great movie
"
Thriller, Jack Reacher," JACK REACHER: Action movie-making done right!
"
Thriller, Jack Reacher," Chix Chat on Film Review: Reacher is the Man!
"
Thriller, Jack Reacher," Jack Reacher....... just good fun
"
Thriller, Inception," Is it possible the makers understand how incredible this film is?
"
Thriller, Inception," Inception was only less shocking to me than the Matrix
"
Thriller, Inception," Answering all the questions with one answer: I feel guilt. ⭐
"
Thriller, Inception," Generation defining.
"
Thriller, Inception," My number one favorite movie
"
Thriller, Inception," Mindcraft...
"
Thriller, Inception," Wait
"
Thriller, Inception," Sci-fi perfection. A truly mesmerizing film.
"
Thriller, Inception," Incredible-Nolan keeps improving and Inception is by far the best improvement!
"
Thriller, Inception," Nolan at his most intelligent best.
"
Thriller, Leo," NO SPOILERS
"
Thriller, Leo," Would've worked fine as a standalone piece, if you ask me! [+62%]
"
Thriller, Leo," TOO MUCH STYLE over Substance backed by Fanaticism
"
Thriller, Leo," Leo : The greater the expectation, the greater the disappointment
"
Thriller, Leo," High expectations will disappoint you. Weakest of Lokesh's career.
"
Thriller, Leo," LCU's ""Lamest Cinematic Update"" Yet
"
Thriller, Leo," Action Packed Experimental Movie
"
Thriller, Leo," Experience the Hollywood Level making of Tamil Cinema and Support we have Leo
"
Thriller, Leo," Decent, Not bad as Critics say !
"
Thriller, Leo," One of a kind!
"
Thriller, In the Land of Saints and Sinners," Liam Neeson, for a change, feels right at home! [+62%]
"
Thriller, In the Land of Saints and Sinners," Neeson does something different
"
Thriller, In the Land of Saints and Sinners," Terrific 70s-based Irish dramatic thriller with some great performances and engaging writing
"
Thriller, In the Land of Saints and Sinners," Better than average Liam Neeson action due to suberb casting
"
Thriller, In the Land of Saints and Sinners," Well Done
"
Thriller, In the Land of Saints and Sinners," Entertaining and Holding Thriller!
"
Thriller, In the Land of Saints and Sinners," Liam is Back
"
Thriller, In the Land of Saints and Sinners," Great...
"
Thriller, In the Land of Saints and Sinners," Another solid crime thriller by Liam Neeson
"
Thriller, In the Land of Saints and Sinners," Quite good...
"
Thriller, Midsommar," Too weird for me...
"
Thriller, Midsommar," A surreal, but pretty awesome trip.
"
Thriller, Midsommar," Not for everyone
"
Thriller, Midsommar," How can something so f-ed up be so beautiful
"
Thriller, Midsommar," 3 hours not worth
"
Thriller, Midsommar," 'You can check out any time you like, But you can never leave!' (Hotel California)
"
Thriller, Midsommar," This movie was a trip
"
Thriller, Midsommar," Self-indulgent, pretentious piece of garbage
"
Thriller, Midsommar," Summer time
"
Thriller, Midsommar," Meh
"
War, The Hunger Games: The Ballad of Songbirds and Snakes," Long, Boring and not needed.
"
War, The Hunger Games: The Ballad of Songbirds and Snakes," This installment is the weakest in the series and a significant letdown
"
War, The Hunger Games: The Ballad of Songbirds and Snakes," Not On Par
"
War, The Hunger Games: The Ballad of Songbirds and Snakes," Welcome to the 10th Annual Boring Games... I mean Hunger Games
"
War, The Hunger Games: The Ballad of Songbirds and Snakes," Pleasantly Surprised
"
War, The Hunger Games: The Ballad of Songbirds and Snakes," A sure misfire!
"
War, The Hunger Games: The Ballad of Songbirds and Snakes," Prequel that tries to show some of the history of the fictional world, but remains somewhat unnecessary.
"
War, The Hunger Games: The Ballad of Songbirds and Snakes," This certainly does not catch fire.
"
War, The Hunger Games: The Ballad of Songbirds and Snakes," Disappointment
"
War, The Hunger Games: The Ballad of Songbirds and Snakes," Ballad, Or Crass Karaoke?
"
War, Napoleon," An interesting failure
"
War, Napoleon," My biggest disappointment this year
"
War, Napoleon," Knew it was Bad. Even so, Surprised at HOW bad.
"
War, Napoleon," Awful.
"
War, Napoleon," Ridley Scott's Napoleon is more hysterical than historical.
"
War, Napoleon," Bring on the director's cut!
"
War, Napoleon," ""I don't know what to do."" - Joaquin Phoenix, ten days before start Napoleon production
"
War, Napoleon," History is an undesired guest in Mr Scott's movie
"
War, Napoleon," What's the French word for crap?
"
War, Napoleon," Three hours I'll never get back
"
War, The Zone of Interest," Life near Auschwitz, told in hushed tones
"
War, The Zone of Interest," The Zone of Interest
"
War, The Zone of Interest," Self Indulgent In the Best Way Possible.
"
War, The Zone of Interest," Great concept, lazy execution
"
War, The Zone of Interest," One of the most boring movies I've ever seen
"
War, The Zone of Interest," Hot garbage
"
War, The Zone of Interest," Too Subtle for People Who Need to Understand this Film
"
War, The Zone of Interest," Life near Auschwitz, told in hushed tones
"
War, The Zone of Interest," The Zone of Interest
"
War, The Zone of Interest," Self Indulgent In the Best Way Possible.
"
